,xB,t,Q2,phi,deg/rad,obs,value,units,stat_u,syst_u,col,lepton,E_lepton,hadron,E_hadron
183,0.154,-0.153,1.301,127.3,deg,d4SigUU,0.643021,nb GeV^-4,0.0629005,0.0513932,CLAS,e-,5.88,p,0.93827208816
184,0.154,-0.152,1.301,142.3,deg,d4SigUU,0.902898,nb GeV^-4,0.0863848,0.0621506,CLAS,e-,5.88,p,0.93827208816
185,0.154,-0.152,1.302,157.4,deg,d4SigUU,0.617603,nb GeV^-4,0.0513603,0.0443181,CLAS,e-,5.88,p,0.93827208816
186,0.154,-0.152,1.302,172.5,deg,d4SigUU,0.43107,nb GeV^-4,0.0398198,0.0401371,CLAS,e-,5.88,p,0.93827208816
187,0.154,-0.152,1.302,187.5,deg,d4SigUU,0.647892,nb GeV^-4,0.0719001,0.0834562,CLAS,e-,5.88,p,0.93827208816
188,0.154,-0.152,1.302,202.6,deg,d4SigUU,0.530371,nb GeV^-4,0.0452344,0.0324491,CLAS,e-,5.88,p,0.93827208816
189,0.154,-0.152,1.301,217.7,deg,d4SigUU,0.721772,nb GeV^-4,0.0585051,0.0538252,CLAS,e-,5.88,p,0.93827208816
190,0.154,-0.153,1.301,232.7,deg,d4SigUU,0.895296,nb GeV^-4,0.0871091,0.080821,CLAS,e-,5.88,p,0.93827208816
191,0.154,-0.153,1.301,247.8,deg,d4SigUU,1.06988,nb GeV^-4,0.0886476,0.0654768,CLAS,e-,5.88,p,0.93827208816
192,0.154,-0.153,1.301,262.9,deg,d4SigUU,1.02235,nb GeV^-4,0.0601738,0.0768817,CLAS,e-,5.88,p,0.93827208816
193,0.154,-0.153,1.301,278.0,deg,d4SigUU,1.46553,nb GeV^-4,0.0763453,0.112081,CLAS,e-,5.88,p,0.93827208816
194,0.154,-0.153,1.3,293.0,deg,d4SigUU,2.16854,nb GeV^-4,0.115588,0.146495,CLAS,e-,5.88,p,0.93827208816
195,0.154,-0.153,1.299,308.1,deg,d4SigUU,3.50918,nb GeV^-4,0.170362,0.251043,CLAS,e-,5.88,p,0.93827208816
196,0.154,-0.203,1.3,51.8,deg,d4SigUU,1.92326,nb GeV^-4,0.0927964,0.120819,CLAS,e-,5.88,p,0.93827208816
197,0.154,-0.203,1.301,66.9,deg,d4SigUU,1.27982,nb GeV^-4,0.0835183,0.0814912,CLAS,e-,5.88,p,0.93827208816
198,0.154,-0.203,1.301,82.0,deg,d4SigUU,0.92037,nb GeV^-4,0.0619325,0.0733856,CLAS,e-,5.88,p,0.93827208816
199,0.154,-0.203,1.301,97.1,deg,d4SigUU,0.717826,nb GeV^-4,0.0516958,0.0493281,CLAS,e-,5.88,p,0.93827208816
200,0.154,-0.203,1.302,112.2,deg,d4SigUU,0.445147,nb GeV^-4,0.0368982,0.028653,CLAS,e-,5.88,p,0.93827208816
201,0.154,-0.203,1.302,127.2,deg,d4SigUU,0.378148,nb GeV^-4,0.0437365,0.039268,CLAS,e-,5.88,p,0.93827208816
202,0.154,-0.203,1.302,142.3,deg,d4SigUU,0.650709,nb GeV^-4,0.0739084,0.0502457,CLAS,e-,5.88,p,0.93827208816
203,0.154,-0.203,1.302,157.4,deg,d4SigUU,0.528961,nb GeV^-4,0.0595839,0.0598631,CLAS,e-,5.88,p,0.93827208816
204,0.154,-0.203,1.302,172.5,deg,d4SigUU,0.405984,nb GeV^-4,0.0445942,0.0425617,CLAS,e-,5.88,p,0.93827208816
205,0.154,-0.203,1.302,187.5,deg,d4SigUU,0.234842,nb GeV^-4,0.0295124,0.0209214,CLAS,e-,5.88,p,0.93827208816
206,0.154,-0.203,1.302,202.6,deg,d4SigUU,0.360737,nb GeV^-4,0.032653,0.0262366,CLAS,e-,5.88,p,0.93827208816
207,0.154,-0.203,1.302,217.7,deg,d4SigUU,0.387786,nb GeV^-4,0.0372327,0.0266276,CLAS,e-,5.88,p,0.93827208816
208,0.154,-0.203,1.302,232.8,deg,d4SigUU,0.378168,nb GeV^-4,0.0382321,0.0331296,CLAS,e-,5.88,p,0.93827208816
209,0.154,-0.203,1.302,247.8,deg,d4SigUU,0.593759,nb GeV^-4,0.0584935,0.0423708,CLAS,e-,5.88,p,0.93827208816
210,0.154,-0.203,1.301,262.9,deg,d4SigUU,0.650234,nb GeV^-4,0.0505554,0.0490593,CLAS,e-,5.88,p,0.93827208816
211,0.154,-0.203,1.301,278.0,deg,d4SigUU,0.957218,nb GeV^-4,0.0569282,0.0577243,CLAS,e-,5.88,p,0.93827208816
212,0.154,-0.203,1.301,293.1,deg,d4SigUU,1.24123,nb GeV^-4,0.0761994,0.0826356,CLAS,e-,5.88,p,0.93827208816
213,0.154,-0.203,1.3,308.2,deg,d4SigUU,2.2424,nb GeV^-4,0.121742,0.141373,CLAS,e-,5.88,p,0.93827208816
214,0.154,-0.262,1.301,51.7,deg,d4SigUU,1.53278,nb GeV^-4,0.0695335,0.0926794,CLAS,e-,5.88,p,0.93827208816
215,0.154,-0.262,1.301,66.9,deg,d4SigUU,0.913208,nb GeV^-4,0.0606019,0.0783132,CLAS,e-,5.88,p,0.93827208816
216,0.154,-0.262,1.302,82.0,deg,d4SigUU,0.672708,nb GeV^-4,0.0496651,0.0445721,CLAS,e-,5.88,p,0.93827208816
217,0.154,-0.262,1.302,97.1,deg,d4SigUU,0.375769,nb GeV^-4,0.0276074,0.0285795,CLAS,e-,5.88,p,0.93827208816
218,0.154,-0.262,1.302,112.2,deg,d4SigUU,0.370044,nb GeV^-4,0.033206,0.0239508,CLAS,e-,5.88,p,0.93827208816
219,0.154,-0.261,1.302,127.2,deg,d4SigUU,0.24269,nb GeV^-4,0.0268083,0.0335581,CLAS,e-,5.88,p,0.93827208816
220,0.154,-0.261,1.302,142.3,deg,d4SigUU,0.30076,nb GeV^-4,0.0355549,0.0395689,CLAS,e-,5.88,p,0.93827208816
221,0.154,-0.261,1.302,157.4,deg,d4SigUU,0.200858,nb GeV^-4,0.0207694,0.0192229,CLAS,e-,5.88,p,0.93827208816
222,0.154,-0.261,1.302,187.5,deg,d4SigUU,0.312629,nb GeV^-4,0.0389378,0.0350999,CLAS,e-,5.88,p,0.93827208816
223,0.154,-0.261,1.302,202.6,deg,d4SigUU,0.209222,nb GeV^-4,0.0239926,0.0168379,CLAS,e-,5.88,p,0.93827208816
224,0.154,-0.261,1.302,217.7,deg,d4SigUU,0.320872,nb GeV^-4,0.0331118,0.0202316,CLAS,e-,5.88,p,0.93827208816
225,0.154,-0.261,1.302,232.8,deg,d4SigUU,0.231506,nb GeV^-4,0.0224299,0.0213894,CLAS,e-,5.88,p,0.93827208816
226,0.154,-0.262,1.302,247.8,deg,d4SigUU,0.326688,nb GeV^-4,0.0375406,0.0519339,CLAS,e-,5.88,p,0.93827208816
227,0.154,-0.262,1.302,262.9,deg,d4SigUU,0.385419,nb GeV^-4,0.0323011,0.0279262,CLAS,e-,5.88,p,0.93827208816
228,0.154,-0.262,1.302,278.0,deg,d4SigUU,0.546762,nb GeV^-4,0.0342543,0.0438313,CLAS,e-,5.88,p,0.93827208816
229,0.154,-0.262,1.301,293.1,deg,d4SigUU,1.08592,nb GeV^-4,0.0718922,0.0740264,CLAS,e-,5.88,p,0.93827208816
230,0.154,-0.262,1.301,308.3,deg,d4SigUU,1.73319,nb GeV^-4,0.0954195,0.134289,CLAS,e-,5.88,p,0.93827208816
231,0.154,-0.341,1.301,51.7,deg,d4SigUU,1.03533,nb GeV^-4,0.051244,0.0637237,CLAS,e-,5.88,p,0.93827208816
232,0.154,-0.34,1.302,66.8,deg,d4SigUU,0.767788,nb GeV^-4,0.059961,0.0494418,CLAS,e-,5.88,p,0.93827208816
233,0.154,-0.34,1.302,82.0,deg,d4SigUU,0.390278,nb GeV^-4,0.0347768,0.0326337,CLAS,e-,5.88,p,0.93827208816
234,0.154,-0.34,1.302,97.1,deg,d4SigUU,0.299122,nb GeV^-4,0.0288089,0.0204049,CLAS,e-,5.88,p,0.93827208816
235,0.154,-0.34,1.302,112.1,deg,d4SigUU,0.232821,nb GeV^-4,0.0220438,0.0173623,CLAS,e-,5.88,p,0.93827208816
236,0.154,-0.34,1.302,127.2,deg,d4SigUU,0.22463,nb GeV^-4,0.0296766,0.0224717,CLAS,e-,5.88,p,0.93827208816
237,0.154,-0.34,1.303,157.4,deg,d4SigUU,0.115737,nb GeV^-4,0.0131172,0.0147249,CLAS,e-,5.88,p,0.93827208816
238,0.154,-0.34,1.303,172.5,deg,d4SigUU,0.176171,nb GeV^-4,0.0236054,0.0135921,CLAS,e-,5.88,p,0.93827208816
239,0.154,-0.34,1.303,187.5,deg,d4SigUU,0.162216,nb GeV^-4,0.0240617,0.0118788,CLAS,e-,5.88,p,0.93827208816
240,0.154,-0.34,1.303,202.6,deg,d4SigUU,0.143983,nb GeV^-4,0.0191744,0.0112453,CLAS,e-,5.88,p,0.93827208816
241,0.154,-0.34,1.302,232.8,deg,d4SigUU,0.20964,nb GeV^-4,0.0247616,0.0247162,CLAS,e-,5.88,p,0.93827208816
242,0.154,-0.34,1.302,247.9,deg,d4SigUU,0.148182,nb GeV^-4,0.0182736,0.0347388,CLAS,e-,5.88,p,0.93827208816
243,0.154,-0.34,1.302,262.9,deg,d4SigUU,0.314255,nb GeV^-4,0.0314885,0.0293429,CLAS,e-,5.88,p,0.93827208816
244,0.154,-0.34,1.302,278.0,deg,d4SigUU,0.375011,nb GeV^-4,0.0296679,0.0261161,CLAS,e-,5.88,p,0.93827208816
245,0.154,-0.34,1.302,293.2,deg,d4SigUU,0.525216,nb GeV^-4,0.0352624,0.0357399,CLAS,e-,5.88,p,0.93827208816
246,0.154,-0.341,1.301,308.3,deg,d4SigUU,0.905625,nb GeV^-4,0.0534223,0.055223,CLAS,e-,5.88,p,0.93827208816
247,0.155,-0.451,1.301,37.1,deg,d4SigUU,1.20687,nb GeV^-4,0.0750503,0.0730471,CLAS,e-,5.88,p,0.93827208816
248,0.155,-0.447,1.302,51.7,deg,d4SigUU,0.549634,nb GeV^-4,0.029232,0.0341149,CLAS,e-,5.88,p,0.93827208816
249,0.154,-0.447,1.302,66.8,deg,d4SigUU,0.357128,nb GeV^-4,0.0290899,0.0231815,CLAS,e-,5.88,p,0.93827208816
250,0.154,-0.447,1.302,81.9,deg,d4SigUU,0.157985,nb GeV^-4,0.0172354,0.0181289,CLAS,e-,5.88,p,0.93827208816
251,0.154,-0.447,1.302,97.0,deg,d4SigUU,0.194583,nb GeV^-4,0.0200787,0.0178971,CLAS,e-,5.88,p,0.93827208816
252,0.154,-0.447,1.303,112.1,deg,d4SigUU,0.128523,nb GeV^-4,0.0137205,0.00951269,CLAS,e-,5.88,p,0.93827208816
253,0.154,-0.446,1.303,127.2,deg,d4SigUU,0.0773009,nb GeV^-4,0.0105058,0.00642293,CLAS,e-,5.88,p,0.93827208816
254,0.154,-0.446,1.303,142.3,deg,d4SigUU,0.089831,nb GeV^-4,0.0163454,0.0264651,CLAS,e-,5.88,p,0.93827208816
255,0.154,-0.446,1.303,157.4,deg,d4SigUU,0.0661417,nb GeV^-4,0.00993307,0.0112755,CLAS,e-,5.88,p,0.93827208816
256,0.154,-0.446,1.303,172.5,deg,d4SigUU,0.0833066,nb GeV^-4,0.0144984,0.0174502,CLAS,e-,5.88,p,0.93827208816
257,0.154,-0.446,1.303,187.5,deg,d4SigUU,0.0459527,nb GeV^-4,0.0120442,0.0346729,CLAS,e-,5.88,p,0.93827208816
258,0.154,-0.446,1.303,202.6,deg,d4SigUU,0.0940719,nb GeV^-4,0.0153131,0.00911323,CLAS,e-,5.88,p,0.93827208816
259,0.154,-0.446,1.303,217.7,deg,d4SigUU,0.0960258,nb GeV^-4,0.0125409,0.0123656,CLAS,e-,5.88,p,0.93827208816
260,0.154,-0.446,1.303,232.8,deg,d4SigUU,0.113579,nb GeV^-4,0.0138965,0.0126808,CLAS,e-,5.88,p,0.93827208816
261,0.154,-0.447,1.303,247.9,deg,d4SigUU,0.0912273,nb GeV^-4,0.0125585,0.00829873,CLAS,e-,5.88,p,0.93827208816
262,0.154,-0.447,1.302,263.0,deg,d4SigUU,0.113791,nb GeV^-4,0.0124586,0.0103722,CLAS,e-,5.88,p,0.93827208816
263,0.154,-0.447,1.302,278.1,deg,d4SigUU,0.195157,nb GeV^-4,0.0186998,0.0195955,CLAS,e-,5.88,p,0.93827208816
264,0.154,-0.447,1.302,293.2,deg,d4SigUU,0.294484,nb GeV^-4,0.0233359,0.0197115,CLAS,e-,5.88,p,0.93827208816
265,0.155,-0.447,1.302,308.3,deg,d4SigUU,0.498781,nb GeV^-4,0.0363163,0.0562029,CLAS,e-,5.88,p,0.93827208816
266,0.155,-0.451,1.301,322.9,deg,d4SigUU,0.879012,nb GeV^-4,0.0589743,0.0901319,CLAS,e-,5.88,p,0.93827208816
267,0.155,-0.603,1.303,36.5,deg,d4SigUU,0.46254,nb GeV^-4,0.0226012,0.0345653,CLAS,e-,5.88,p,0.93827208816
268,0.155,-0.604,1.302,51.7,deg,d4SigUU,0.264482,nb GeV^-4,0.0176579,0.019098,CLAS,e-,5.88,p,0.93827208816
269,0.155,-0.604,1.303,66.8,deg,d4SigUU,0.165504,nb GeV^-4,0.0156075,0.0106255,CLAS,e-,5.88,p,0.93827208816
270,0.155,-0.604,1.303,81.9,deg,d4SigUU,0.0901792,nb GeV^-4,0.012959,0.00699878,CLAS,e-,5.88,p,0.93827208816
271,0.154,-0.604,1.303,97.0,deg,d4SigUU,0.0528898,nb GeV^-4,0.00689474,0.0071713,CLAS,e-,5.88,p,0.93827208816
272,0.154,-0.604,1.303,112.1,deg,d4SigUU,0.055294,nb GeV^-4,0.00736304,0.00810639,CLAS,e-,5.88,p,0.93827208816
273,0.154,-0.604,1.303,127.2,deg,d4SigUU,0.0619639,nb GeV^-4,0.0116761,0.00556272,CLAS,e-,5.88,p,0.93827208816
274,0.154,-0.603,1.303,142.3,deg,d4SigUU,0.0554564,nb GeV^-4,0.0174486,0.00621147,CLAS,e-,5.88,p,0.93827208816
275,0.154,-0.603,1.303,157.4,deg,d4SigUU,0.00684517,nb GeV^-4,0.00557979,0.000810919,CLAS,e-,5.88,p,0.93827208816
276,0.154,-0.603,1.303,172.5,deg,d4SigUU,0.0438729,nb GeV^-4,0.0180498,0.00702362,CLAS,e-,5.88,p,0.93827208816
277,0.154,-0.603,1.303,202.6,deg,d4SigUU,0.00864919,nb GeV^-4,0.00722376,0.00106831,CLAS,e-,5.88,p,0.93827208816
278,0.154,-0.603,1.303,217.7,deg,d4SigUU,0.0128564,nb GeV^-4,0.00426661,0.00386682,CLAS,e-,5.88,p,0.93827208816
279,0.154,-0.604,1.303,232.8,deg,d4SigUU,0.0881453,nb GeV^-4,0.0158923,0.00769157,CLAS,e-,5.88,p,0.93827208816
280,0.154,-0.604,1.303,247.9,deg,d4SigUU,0.0497213,nb GeV^-4,0.0080992,0.00763803,CLAS,e-,5.88,p,0.93827208816
281,0.154,-0.604,1.303,263.0,deg,d4SigUU,0.0703013,nb GeV^-4,0.00826247,0.0077991,CLAS,e-,5.88,p,0.93827208816
282,0.155,-0.604,1.303,278.1,deg,d4SigUU,0.0789998,nb GeV^-4,0.00826805,0.00686753,CLAS,e-,5.88,p,0.93827208816
283,0.155,-0.604,1.303,293.2,deg,d4SigUU,0.11508,nb GeV^-4,0.010744,0.0088116,CLAS,e-,5.88,p,0.93827208816
284,0.155,-0.604,1.302,308.3,deg,d4SigUU,0.167129,nb GeV^-4,0.0151466,0.01011,CLAS,e-,5.88,p,0.93827208816
285,0.155,-0.603,1.303,323.5,deg,d4SigUU,0.505368,nb GeV^-4,0.029064,0.032086,CLAS,e-,5.88,p,0.93827208816
286,0.154,-0.895,1.295,7.8,deg,d4SigUU,0.297623,nb GeV^-4,0.0228228,0.0194808,CLAS,e-,5.88,p,0.93827208816
287,0.155,-0.86,1.303,21.7,deg,d4SigUU,0.240773,nb GeV^-4,0.015708,0.0147172,CLAS,e-,5.88,p,0.93827208816
288,0.155,-0.863,1.303,36.6,deg,d4SigUU,0.131945,nb GeV^-4,0.00817487,0.00933729,CLAS,e-,5.88,p,0.93827208816
289,0.155,-0.865,1.303,51.7,deg,d4SigUU,0.0785729,nb GeV^-4,0.00624859,0.00788187,CLAS,e-,5.88,p,0.93827208816
290,0.155,-0.865,1.303,66.8,deg,d4SigUU,0.0457166,nb GeV^-4,0.00480811,0.0033478,CLAS,e-,5.88,p,0.93827208816
291,0.155,-0.865,1.303,81.9,deg,d4SigUU,0.0372079,nb GeV^-4,0.0063076,0.00780646,CLAS,e-,5.88,p,0.93827208816
292,0.155,-0.865,1.303,97.0,deg,d4SigUU,0.0178489,nb GeV^-4,0.00386669,0.00315304,CLAS,e-,5.88,p,0.93827208816
293,0.155,-0.865,1.303,112.1,deg,d4SigUU,0.0217724,nb GeV^-4,0.00762392,1417.41,CLAS,e-,5.88,p,0.93827208816
294,0.155,-0.864,1.303,232.8,deg,d4SigUU,0.0442843,nb GeV^-4,0.0267133,0.00905925,CLAS,e-,5.88,p,0.93827208816
295,0.155,-0.865,1.303,247.9,deg,d4SigUU,0.0126624,nb GeV^-4,0.00488425,0.00179616,CLAS,e-,5.88,p,0.93827208816
296,0.155,-0.865,1.303,263.0,deg,d4SigUU,0.0118711,nb GeV^-4,0.0025508,0.00147562,CLAS,e-,5.88,p,0.93827208816
297,0.155,-0.865,1.303,293.2,deg,d4SigUU,0.040989,nb GeV^-4,0.00413441,0.00362938,CLAS,e-,5.88,p,0.93827208816
298,0.155,-0.865,1.303,308.3,deg,d4SigUU,0.0842836,nb GeV^-4,0.00895746,0.00595083,CLAS,e-,5.88,p,0.93827208816
299,0.155,-0.863,1.303,323.4,deg,d4SigUU,0.138197,nb GeV^-4,0.0104815,0.00974688,CLAS,e-,5.88,p,0.93827208816
300,0.155,-0.86,1.303,338.3,deg,d4SigUU,0.275412,nb GeV^-4,0.0154478,0.0209641,CLAS,e-,5.88,p,0.93827208816
301,0.154,-0.895,1.295,352.2,deg,d4SigUU,0.330772,nb GeV^-4,0.0224264,0.021252,CLAS,e-,5.88,p,0.93827208816
302,0.155,-1.392,1.302,7.2,deg,d4SigUU,0.0492117,nb GeV^-4,0.0039346,0.00460428,CLAS,e-,5.88,p,0.93827208816
303,0.155,-1.386,1.302,21.8,deg,d4SigUU,0.032678,nb GeV^-4,0.00364768,0.00246506,CLAS,e-,5.88,p,0.93827208816
304,0.155,-1.382,1.303,36.7,deg,d4SigUU,0.0177387,nb GeV^-4,0.00212656,0.00139446,CLAS,e-,5.88,p,0.93827208816
305,0.155,-1.38,1.303,51.7,deg,d4SigUU,0.0125552,nb GeV^-4,0.0016838,0.00127872,CLAS,e-,5.88,p,0.93827208816
306,0.155,-1.379,1.304,66.8,deg,d4SigUU,0.00726499,nb GeV^-4,0.00136195,0.00124719,CLAS,e-,5.88,p,0.93827208816
307,0.155,-1.379,1.304,81.9,deg,d4SigUU,0.0152121,nb GeV^-4,0.0101632,0.00863173,CLAS,e-,5.88,p,0.93827208816
308,0.154,-1.378,1.303,157.3,deg,d4SigUU,0.00932424,nb GeV^-4,0.00398533,0.00292388,CLAS,e-,5.88,p,0.93827208816
309,0.155,-1.38,1.305,172.5,deg,d4SigUU,0.0194574,nb GeV^-4,0.0168569,0.00786826,CLAS,e-,5.88,p,0.93827208816
310,0.155,-1.379,1.304,278.1,deg,d4SigUU,0.00692336,nb GeV^-4,0.00182273,0.000959419,CLAS,e-,5.88,p,0.93827208816
311,0.155,-1.379,1.304,293.2,deg,d4SigUU,0.010458,nb GeV^-4,0.00212204,0.00170103,CLAS,e-,5.88,p,0.93827208816
312,0.155,-1.38,1.303,308.3,deg,d4SigUU,0.00914745,nb GeV^-4,0.0017518,0.000667835,CLAS,e-,5.88,p,0.93827208816
313,0.155,-1.382,1.303,323.3,deg,d4SigUU,0.0261152,nb GeV^-4,0.00344275,0.00210412,CLAS,e-,5.88,p,0.93827208816
314,0.155,-1.386,1.302,338.2,deg,d4SigUU,0.0405635,nb GeV^-4,0.00340624,0.00254957,CLAS,e-,5.88,p,0.93827208816
315,0.155,-1.392,1.302,352.8,deg,d4SigUU,0.0570741,nb GeV^-4,0.00389871,0.00403532,CLAS,e-,5.88,p,0.93827208816
316,0.155,-0.108,1.423,67.0,deg,d4SigUU,3.60818,nb GeV^-4,0.196878,0.452549,CLAS,e-,5.88,p,0.93827208816
317,0.155,-0.108,1.424,82.1,deg,d4SigUU,2.67534,nb GeV^-4,0.129183,0.196792,CLAS,e-,5.88,p,0.93827208816
318,0.155,-0.108,1.424,97.2,deg,d4SigUU,2.04188,nb GeV^-4,0.110815,0.161646,CLAS,e-,5.88,p,0.93827208816
319,0.155,-0.108,1.425,112.2,deg,d4SigUU,1.76345,nb GeV^-4,0.121499,0.125281,CLAS,e-,5.88,p,0.93827208816
320,0.155,-0.108,1.425,127.3,deg,d4SigUU,1.67797,nb GeV^-4,0.158384,0.227288,CLAS,e-,5.88,p,0.93827208816
321,0.155,-0.108,1.425,142.3,deg,d4SigUU,1.24277,nb GeV^-4,0.0933727,0.11086,CLAS,e-,5.88,p,0.93827208816
322,0.155,-0.108,1.425,157.4,deg,d4SigUU,1.36766,nb GeV^-4,0.104608,0.0863413,CLAS,e-,5.88,p,0.93827208816
323,0.155,-0.108,1.425,172.5,deg,d4SigUU,1.60414,nb GeV^-4,0.164408,0.206836,CLAS,e-,5.88,p,0.93827208816
324,0.155,-0.108,1.425,187.5,deg,d4SigUU,1.08367,nb GeV^-4,0.103562,0.169325,CLAS,e-,5.88,p,0.93827208816
325,0.155,-0.108,1.425,202.6,deg,d4SigUU,1.30869,nb GeV^-4,0.0996404,0.0914483,CLAS,e-,5.88,p,0.93827208816
326,0.155,-0.108,1.425,217.7,deg,d4SigUU,1.34743,nb GeV^-4,0.102123,0.116348,CLAS,e-,5.88,p,0.93827208816
327,0.155,-0.108,1.425,232.7,deg,d4SigUU,1.45696,nb GeV^-4,0.120319,0.171626,CLAS,e-,5.88,p,0.93827208816
328,0.155,-0.108,1.425,247.8,deg,d4SigUU,2.1151,nb GeV^-4,0.157706,0.256049,CLAS,e-,5.88,p,0.93827208816
329,0.155,-0.108,1.424,262.8,deg,d4SigUU,1.98686,nb GeV^-4,0.10661,0.136836,CLAS,e-,5.88,p,0.93827208816
330,0.155,-0.108,1.424,277.9,deg,d4SigUU,2.75836,nb GeV^-4,0.140637,0.165172,CLAS,e-,5.88,p,0.93827208816
331,0.155,-0.108,1.423,293.0,deg,d4SigUU,3.25549,nb GeV^-4,0.173048,0.231474,CLAS,e-,5.88,p,0.93827208816
332,0.155,-0.153,1.424,67.0,deg,d4SigUU,2.5201,nb GeV^-4,0.12035,0.153511,CLAS,e-,5.88,p,0.93827208816
333,0.155,-0.153,1.425,82.0,deg,d4SigUU,1.89842,nb GeV^-4,0.0903877,0.120915,CLAS,e-,5.88,p,0.93827208816
334,0.155,-0.153,1.425,97.1,deg,d4SigUU,1.28642,nb GeV^-4,0.0623681,0.0898401,CLAS,e-,5.88,p,0.93827208816
335,0.155,-0.153,1.426,112.2,deg,d4SigUU,1.08657,nb GeV^-4,0.0668316,0.0832358,CLAS,e-,5.88,p,0.93827208816
336,0.155,-0.152,1.426,127.3,deg,d4SigUU,0.976484,nb GeV^-4,0.0808912,0.074425,CLAS,e-,5.88,p,0.93827208816
337,0.155,-0.152,1.426,142.3,deg,d4SigUU,0.804274,nb GeV^-4,0.0591217,0.0504248,CLAS,e-,5.88,p,0.93827208816
338,0.155,-0.152,1.426,157.4,deg,d4SigUU,0.74043,nb GeV^-4,0.0521409,0.0591512,CLAS,e-,5.88,p,0.93827208816
339,0.155,-0.152,1.426,172.5,deg,d4SigUU,0.666662,nb GeV^-4,0.0560798,0.0541383,CLAS,e-,5.88,p,0.93827208816
340,0.155,-0.152,1.426,187.5,deg,d4SigUU,0.990763,nb GeV^-4,0.0936949,0.0606937,CLAS,e-,5.88,p,0.93827208816
341,0.155,-0.152,1.426,202.6,deg,d4SigUU,0.764119,nb GeV^-4,0.0552265,0.0679876,CLAS,e-,5.88,p,0.93827208816
342,0.155,-0.152,1.426,217.7,deg,d4SigUU,0.862088,nb GeV^-4,0.0584965,0.0822863,CLAS,e-,5.88,p,0.93827208816
343,0.155,-0.152,1.426,232.7,deg,d4SigUU,0.907844,nb GeV^-4,0.0696649,0.0866151,CLAS,e-,5.88,p,0.93827208816
344,0.155,-0.153,1.426,247.8,deg,d4SigUU,0.921401,nb GeV^-4,0.0587086,0.0706746,CLAS,e-,5.88,p,0.93827208816
345,0.155,-0.153,1.425,262.9,deg,d4SigUU,1.25498,nb GeV^-4,0.0629038,0.0851765,CLAS,e-,5.88,p,0.93827208816
346,0.155,-0.153,1.425,278.0,deg,d4SigUU,1.51248,nb GeV^-4,0.0655081,0.117002,CLAS,e-,5.88,p,0.93827208816
347,0.155,-0.153,1.424,293.0,deg,d4SigUU,2.44785,nb GeV^-4,0.110498,0.256852,CLAS,e-,5.88,p,0.93827208816
348,0.155,-0.203,1.425,66.9,deg,d4SigUU,1.46978,nb GeV^-4,0.0785751,0.110543,CLAS,e-,5.88,p,0.93827208816
349,0.155,-0.203,1.425,82.0,deg,d4SigUU,1.23574,nb GeV^-4,0.0730575,0.12156,CLAS,e-,5.88,p,0.93827208816
350,0.155,-0.203,1.426,97.1,deg,d4SigUU,0.871081,nb GeV^-4,0.0502323,0.0575197,CLAS,e-,5.88,p,0.93827208816
351,0.155,-0.203,1.426,112.2,deg,d4SigUU,0.673936,nb GeV^-4,0.0486245,0.043386,CLAS,e-,5.88,p,0.93827208816
352,0.155,-0.203,1.426,127.3,deg,d4SigUU,0.513631,nb GeV^-4,0.0506593,0.0357745,CLAS,e-,5.88,p,0.93827208816
353,0.155,-0.203,1.426,142.3,deg,d4SigUU,0.373888,nb GeV^-4,0.0328808,0.0296374,CLAS,e-,5.88,p,0.93827208816
354,0.155,-0.203,1.426,157.4,deg,d4SigUU,0.346519,nb GeV^-4,0.0283429,0.0241273,CLAS,e-,5.88,p,0.93827208816
355,0.155,-0.203,1.426,172.5,deg,d4SigUU,0.394738,nb GeV^-4,0.0402249,0.0362869,CLAS,e-,5.88,p,0.93827208816
356,0.155,-0.203,1.426,187.5,deg,d4SigUU,0.537792,nb GeV^-4,0.0584703,0.0741305,CLAS,e-,5.88,p,0.93827208816
357,0.155,-0.203,1.426,202.6,deg,d4SigUU,0.512076,nb GeV^-4,0.0449962,0.0345722,CLAS,e-,5.88,p,0.93827208816
358,0.155,-0.203,1.426,217.7,deg,d4SigUU,0.404218,nb GeV^-4,0.0319905,0.0411958,CLAS,e-,5.88,p,0.93827208816
359,0.155,-0.203,1.426,232.7,deg,d4SigUU,0.500808,nb GeV^-4,0.044045,0.063177,CLAS,e-,5.88,p,0.93827208816
360,0.155,-0.203,1.426,247.8,deg,d4SigUU,0.791379,nb GeV^-4,0.0700252,0.0622993,CLAS,e-,5.88,p,0.93827208816
361,0.155,-0.203,1.426,262.9,deg,d4SigUU,0.71606,nb GeV^-4,0.0430029,0.0503432,CLAS,e-,5.88,p,0.93827208816
362,0.155,-0.203,1.425,278.0,deg,d4SigUU,0.992932,nb GeV^-4,0.0519774,0.0728702,CLAS,e-,5.88,p,0.93827208816
363,0.155,-0.203,1.425,293.1,deg,d4SigUU,1.4292,nb GeV^-4,0.0696286,0.130279,CLAS,e-,5.88,p,0.93827208816
364,0.155,-0.263,1.424,52.1,deg,d4SigUU,2.03627,nb GeV^-4,0.127089,0.122819,CLAS,e-,5.88,p,0.93827208816
365,0.155,-0.262,1.425,66.9,deg,d4SigUU,1.14692,nb GeV^-4,0.0628929,0.0925145,CLAS,e-,5.88,p,0.93827208816
